사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.02E+15,2019년 5월 26일 12시,일요일,서울특별시 중구 신당동,동호로10길,경상사고,0,0,1,2,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,27세,상해없음,승용,남,71세,경상
2.02E+15,2019년 3월 11일 23시,월요일,서울특별시 중구 황학동,마장로,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,40세,상해없음,보행자,남,71세,부상신고
2.02E+15,2019년 2월 25일 06시,월요일,서울특별시 중구 태평로2가,세종대로,경상사고,0,0,1,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,67세,상해없음,화물,남,70세,부상신고
2.02E+15,2019년 1월 15일 11시,화요일,서울특별시 중구 봉래동1가,칠패로,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,76세,상해없음,승용,남,70세,상해없음
2.02E+15,2019년 6월 1일 21시,토요일,서울특별시 중구 쌍림동,퇴계로,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,흐림,교차로 - 교차로안,승용,여,53세,상해없음,승용,남,70세,경상
2.02E+15,2019년 3월 13일 08시,수요일,서울특별시 중구 쌍림동,동호로,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,이륜,남,69세,중상,승용,남,70세,상해없음
2.02E+15,2019년 2월 13일 15시,수요일,서울특별시 중구 신당동,퇴계로76길,중상사고,0,1,0,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,여,52세,상해없음,보행자,여,70세,중상
2.02E+15,2019년 12월 11일 00시,수요일,서울특별시 중구 예장동,삼일대로,중상사고,0,1,0,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,여,26세,상해없음,승용,남,69세,중상
2.02E+15,2019년 8월 31일 05시,토요일,서울특별시 중구 을지로6가,을지로,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,28세,상해없음,승용,남,69세,경상
2.02E+15,2019년 12월 19일 19시,목요일,서울특별시 중구 을지로5가,동호로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,65세,상해없음,보행자,남,69세,경상
2.02E+15,2019년 10월 12일 05시,토요일,서울특별시 중구 을지로5가,동호로,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,61세,상해없음,이륜,남,69세,경상
2.02E+15,2019년 6월 26일 05시,수요일,서울특별시 중구 신당동,마장로,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승용,남,69세,상해없음
2.02E+15,2019년 10월 1일 13시,화요일,서울특별시 중구 신당동,동호로,경상사고,0,0,1,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,47세,부상신고,승용,남,69세,경상
2.02E+15,2019년 1월 18일 13시,금요일,서울특별시 중구 서소문동,서소문로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,원동기,남,45세,상해없음,승용,여,69세,경상
2.02E+15,2019년 11월 27일 14시,수요일,서울특별시 중구 을지로1가,을지로,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,승용,남,44세,경상,승용,남,68세,경상
2.02E+15,2019년 8월 31일 00시,토요일,서울특별시 중구 을지로1가,남대문로,경상사고,0,0,1,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,43세,상해없음,승용,남,68세,경상
2.02E+15,2019년 1월 30일 14시,수요일,서울특별시 중구 봉래동1가,칠패로,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,24세,상해없음,승합,남,68세,상해없음
2.02E+15,2019년 7월 5일 11시,금요일,서울특별시 중구 봉래동2가,청파로,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,원동기,남,43세,부상신고,승용,남,68세,상해없음
2.02E+15,2019년 4월 8일 09시,월요일,서울특별시 중구 회현동1가,퇴계로,중상사고,0,1,0,0,차대차 - 기타,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,39세,상해없음,이륜,남,68세,중상
2.02E+15,2019년 1월 29일 05시,화요일,서울특별시 중구 을지로4가,을지로,사망사고,1,0,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,51세,상해없음,보행자,남,68세,사망
2.02E+15,2019년 5월 1일 01시,수요일,서울특별시 중구 신당동,퇴계로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,39세,상해없음,승용,남,68세,경상
2.02E+15,2019년 4월 8일 07시,월요일,서울특별시 중구 중림동,서소문로8길,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,화물,남,56세,상해없음,승합,남,68세,경상
2.02E+15,2019년 8월 10일 14시,토요일,서울특별시 중구 다동,남대문로,경상사고,0,0,1,0,차대차 - 측면충돌,기타,포장 - 건조,맑음,단일로 - 기타,승합,남,58세,상해없음,이륜,남,67세,상해없음
2.02E+15,2019년 8월 2일 15시,금요일,서울특별시 중구 소공동,남대문로,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,66세,상해없음,승용,남,67세,경상
2.02E+15,2019년 8월 19일 14시,월요일,서울특별시 중구 남대문로5가,세종대로,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,46세,상해없음,승용,남,67세,경상
2.02E+15,2019년 5월 4일 12시,토요일,서울특별시 중구 봉래동2가,통일로,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,63세,상해없음,승용,남,67세,부상신고
