사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.02E+15,2019년 1월 22일 06시,화요일,서울특별시 서대문구 홍제동,모래내로,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,여,53세,상해없음,보행자,여,76세,중상
2.02E+15,2019년 6월 3일 08시,월요일,서울특별시 서대문구 홍제동,통일로,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,포장 - 건조,맑음,단일로 - 기타,이륜,남,66세,상해없음,보행자,여,76세,중상
2.02E+15,2019년 9월 21일 14시,토요일,서울특별시 서대문구 홍제동,인왕시장길,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,71세,상해없음,보행자,여,76세,중상
2.02E+15,2019년 11월 26일 07시,화요일,서울특별시 서대문구 홍제동,통일로,부상신고사고,0,0,0,1,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,54세,부상신고,승용,남,76세,상해없음
2.02E+15,2019년 6월 27일 21시,목요일,서울특별시 서대문구 대신동,성산로,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,원동기,남,18세,부상신고,승용,남,76세,상해없음
2.02E+15,2019년 5월 4일 05시,토요일,서울특별시 서대문구 창천동,성산로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승용,남,76세,경상
2.02E+15,2019년 1월 16일 15시,수요일,서울특별시 서대문구 홍은동,세검정로1길,중상사고,0,1,0,0,차대사람 - 차도통행중,신호위반,포장 - 건조,맑음,단일로 - 기타,승용,남,76세,상해없음,보행자,여,76세,중상
2.02E+15,2019년 3월 6일 17시,수요일,서울특별시 서대문구 홍은동,세검정로1길,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,68세,상해없음,보행자,여,76세,부상신고
2.02E+15,2019년 1월 30일 09시,수요일,서울특별시 서대문구 북아현동,북아현로,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,자전거,남,37세,상해없음,보행자,여,75세,중상
2.02E+15,2019년 7월 27일 10시,토요일,서울특별시 서대문구 홍제동,통일로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,건설기계,남,59세,상해없음,보행자,여,75세,중상
2.02E+15,2019년 9월 29일 11시,일요일,서울특별시 서대문구 신촌동,성산로,사망사고,1,0,0,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,건설기계,남,60세,상해없음,이륜,남,74세,사망
