사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.02E+15,2019년 12월 31일 11시,화요일,서울특별시 강동구 암사동,암사길,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,원동기,남,56세,중상,개인형이동수단(PM),여,71세,상해없음
2.02E+15,2019년 8월 20일 04시,화요일,서울특별시 강동구 성내동,강동대로,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,흐림,교차로 - 교차로안,승용,남,62세,상해없음,승용,남,71세,경상
2.02E+15,2019년 2월 14일 12시,목요일,서울특별시 강동구 성내동,풍성로54길,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,72세,상해없음,보행자,여,71세,경상
2.02E+15,2019년 10월 23일 14시,수요일,서울특별시 강동구 성내동,강동대로,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,69세,상해없음,보행자,여,71세,중상
2.02E+15,2019년 12월 4일 15시,수요일,서울특별시 강동구 천호동,올림픽로,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,53세,상해없음,보행자,여,71세,경상
2.02E+15,2019년 2월 28일 16시,목요일,서울특별시 강동구 천호동,천호대로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,64세,상해없음,승용,남,71세,경상
2.02E+15,2019년 5월 25일 18시,토요일,서울특별시 강동구 천호동,구천면로,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,25세,상해없음,보행자,남,71세,경상
2.02E+15,2019년 11월 14일 05시,목요일,서울특별시 강동구 천호동,올림픽로,중상사고,0,1,0,0,차대차 - 기타,차로위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,60세,상해없음,이륜,남,71세,중상
2.02E+15,2019년 5월 25일 15시,토요일,서울특별시 강동구 강일동,미사강변남로,중상사고,0,1,0,0,차대차 - 기타,신호위반,포장 - 기타,맑음,교차로 - 교차로안,승합,남,56세,상해없음,자전거,남,71세,중상
2.02E+15,2019년 9월 23일 23시,월요일,서울특별시 강동구 강일동,수도권제1순환고속도로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,49세,상해없음,승용,남,71세,경상
2.02E+15,2019년 5월 15일 10시,수요일,서울특별시 강동구 강일동,아리수로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,39세,상해없음,자전거,여,71세,경상
2.02E+15,2019년 10월 21일 05시,월요일,서울특별시 강동구 명일동,상암로,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,53세,상해없음,보행자,여,70세,경상
2.02E+15,2019년 3월 13일 14시,수요일,서울특별시 강동구 고덕동,동남로,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,승용,남,60세,상해없음,승용,여,70세,경상
2.02E+15,2019년 1월 17일 09시,목요일,서울특별시 강동구 상일동,고덕로80길,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,32세,상해없음,보행자,여,70세,중상
2.02E+15,2019년 12월 17일 05시,화요일,서울특별시 강동구 길동,천호대로,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 젖음/습기,비,기타 - 기타,승용,여,59세,상해없음,이륜,남,70세,경상
2.02E+15,2019년 9월 14일 00시,토요일,서울특별시 강동구 길동,양재대로111길,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,21세,상해없음,승용,남,70세,경상
