사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.01908E+15,2019년 8월 8일 12시,목요일,서울특별시 구로구 구로동,구일로,중상사고,0,1,0,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승합,남,43세,상해없음,보행자,여,75세,중상
2.01904E+15,2019년 4월 16일 16시,화요일,서울특별시 구로구 구로동,도림로,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,75세,경상
2.01911E+15,2019년 11월 22일 14시,금요일,서울특별시 구로구 개봉동,고척로21나길,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,29세,상해없음,보행자,여,75세,중상
2.01908E+15,2019년 8월 27일 20시,화요일,서울특별시 구로구 오류동,고척로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,61세,경상,승용,남,75세,상해없음
2.01907E+15,2019년 7월 13일 09시,토요일,서울특별시 구로구 구로동,구로중앙로28길,경상사고,0,0,1,1,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,자전거,남,57세,경상,승용,남,74세,부상신고
2.01912E+15,2019년 12월 13일 18시,금요일,서울특별시 구로구 구로동,공원로8길,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,56세,상해없음,보행자,여,74세,중상
2.0191E+15,2019년 10월 17일 15시,목요일,서울특별시 구로구 가리봉동,구로동로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,25세,상해없음,보행자,남,74세,중상
2.0191E+15,2019년 10월 27일 21시,일요일,서울특별시 구로구 고척동,경인로43길,중상사고,0,1,0,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,60세,상해없음,자전거,남,74세,중상
2.01906E+15,2019년 6월 14일 06시,금요일,서울특별시 구로구 궁동,오리로,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,64세,상해없음,승용,남,74세,경상
2.01901E+15,2019년 1월 4일 15시,금요일,서울특별시 구로구 구로동,구로동로25길,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,65세,상해없음,승용,남,73세,경상
2.01911E+15,2019년 11월 2일 10시,토요일,서울특별시 구로구 구로동,구로동로35길,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,자전거,남,54세,상해없음,보행자,여,73세,중상
2.01912E+15,2019년 12월 25일 05시,수요일,서울특별시 구로구 구로동,도림로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,66세,상해없음,보행자,여,73세,중상
2.01902E+15,2019년 2월 6일 00시,수요일,서울특별시 구로구 구로동,디지털로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,59세,상해없음,보행자,여,73세,중상
2.01905E+15,2019년 5월 1일 13시,수요일,서울특별시 구로구 구로동,새말로,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,73세,경상
2.01906E+15,2019년 6월 24일 00시,월요일,서울특별시 구로구 구로동,도림로,중상사고,0,1,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,73세,중상
2.01905E+15,2019년 5월 22일 17시,수요일,서울특별시 구로구 구로동,구일로,중상사고,0,1,0,0,차대사람 - 보도통행중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,67세,상해없음,보행자,남,73세,중상
2.01911E+15,2019년 11월 8일 06시,금요일,서울특별시 구로구 고척동,고척로,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,69세,상해없음,보행자,여,73세,경상
2.01901E+15,2019년 1월 31일 05시,목요일,서울특별시 구로구 개봉동,경인로40길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,기타,단일로 - 기타,승용,남,67세,상해없음,보행자,여,73세,중상
2.01905E+15,2019년 5월 11일 17시,토요일,서울특별시 구로구 개봉동,경인로33길,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,53세,상해없음,자전거,남,73세,중상
2.01905E+15,2019년 5월 9일 19시,목요일,서울특별시 구로구 신도림동,경인로,경상사고,0,0,1,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,37세,상해없음,자전거,여,72세,경상
2.01905E+15,2019년 5월 3일 16시,금요일,서울특별시 구로구 구로동,가마산로,중상사고,0,1,0,0,차대사람 - 횡단중,기타,포장 - 건조,맑음,단일로 - 기타,승용,남,52세,상해없음,보행자,남,72세,중상
2.01912E+15,2019년 12월 21일 12시,토요일,서울특별시 구로구 구로동,도림로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,73세,상해없음,승용,남,72세,경상
2.01911E+15,2019년 11월 23일 15시,토요일,서울특별시 구로구 구로동,경인로51길,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,29세,상해없음,승용,남,72세,경상
