사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.01912E+15,2019년 12월 26일 19시,목요일,서울특별시 마포구 망원동,월드컵로25길,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,53세,상해없음,승용,여,67세,경상
2.01909E+15,2019년 9월 22일 02시,일요일,서울특별시 마포구 성산동,증산로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,64세,상해없음,승용,남,67세,상해없음
2.01906E+15,2019년 6월 6일 05시,목요일,서울특별시 마포구 성산동,월드컵로30길,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,51세,상해없음,자전거,남,67세,중상
2.01908E+15,2019년 8월 15일 12시,목요일,서울특별시 마포구 상암동,월드컵로,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 젖음/습기,비,교차로 - 교차로안,승합,남,75세,상해없음,승용,여,67세,경상
2.01908E+15,2019년 8월 8일 09시,목요일,서울특별시 마포구 상암동,성암로,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,66세,상해없음,승용,남,67세,경상
2.01908E+15,2019년 8월 3일 10시,토요일,서울특별시 마포구 상암동,상암산로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,승용,남,68세,상해없음,승용,남,67세,경상
2.01903E+15,2019년 3월 21일 17시,목요일,서울특별시 마포구 상암동,증산로,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,29세,상해없음,화물,남,67세,중상
2.01905E+15,2019년 5월 4일 13시,토요일,서울특별시 마포구 아현동,마포대로21길,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,여,66세,중상
2.01908E+15,2019년 8월 16일 02시,금요일,서울특별시 마포구 아현동,신촌로,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,66세,경상
2.01905E+15,2019년 5월 10일 10시,금요일,서울특별시 마포구 도화동,마포대로,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,57세,상해없음,승용,남,66세,경상
2.01901E+15,2019년 1월 3일 20시,목요일,서울특별시 마포구 용강동,토정로31길,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,단일로 - 기타,이륜,남,23세,상해없음,보행자,여,66세,중상
2.01903E+15,2019년 3월 7일 16시,목요일,서울특별시 마포구 대흥동,대흥로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,화물,남,43세,상해없음,승용,남,66세,경상
2.01902E+15,2019년 2월 23일 15시,토요일,서울특별시 마포구 대흥동,숭문길,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,47세,상해없음,보행자,남,66세,경상
2.01912E+15,2019년 12월 4일 09시,수요일,서울특별시 마포구 노고산동,신촌로,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,자전거,여,25세,경상,승용,남,66세,상해없음
2.01902E+15,2019년 2월 15일 08시,금요일,서울특별시 마포구 신수동,서강로,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 적설,눈,단일로 - 기타,승용,남,71세,상해없음,승용,남,66세,기타불명
2.01903E+15,2019년 3월 19일 14시,화요일,서울특별시 마포구 신수동,국회대로,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,63세,상해없음,승용,남,66세,상해없음
2.01903E+15,2019년 3월 31일 10시,일요일,서울특별시 마포구 신수동,독막로28길,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,51세,상해없음,보행자,남,66세,경상
2.01911E+15,2019년 11월 25일 23시,월요일,서울특별시 마포구 신정동,창전로,중상사고,0,2,1,0,차대차 - 기타,안전거리미확보,포장 - 기타,기타,단일로 - 기타,승용,남,25세,상해없음,승용,남,66세,경상
2.01904E+15,2019년 4월 6일 05시,토요일,서울특별시 마포구 서교동,잔다리로,경상사고,0,0,2,0,차대차 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,27세,상해없음,승용,남,66세,경상
2.01904E+15,2019년 4월 17일 15시,수요일,서울특별시 마포구 서교동,동교로,경상사고,0,0,1,0,차대차 - 기타,차로위반,포장 - 건조,맑음,교차로 - 교차로부근,기타불명,기타불명,미분류,기타불명,승합,남,66세,상해없음
2.01905E+15,2019년 5월 14일 16시,화요일,서울특별시 마포구 서교동,동교로,경상사고,0,0,3,0,차대차 - 정면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,49세,상해없음,승용,남,66세,경상
2.01906E+15,2019년 6월 23일 16시,일요일,서울특별시 마포구 망원동,강변북로,중상사고,0,1,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,43세,부상신고,보행자,여,66세,중상
2.01909E+15,2019년 9월 2일 07시,월요일,서울특별시 마포구 망원동,성산로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,화물,남,53세,상해없음,자전거,남,66세,경상
2.01912E+15,2019년 12월 13일 06시,금요일,서울특별시 마포구 연남동,동교로,경상사고,0,0,1,0,차대차 - 정면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,25세,상해없음,승용,남,66세,경상
2.01902E+15,2019년 2월 13일 00시,수요일,서울특별시 마포구 상암동,가양대로,경상사고,0,0,3,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,37세,상해없음,승용,남,66세,경상
2.01912E+15,2019년 12월 15일 18시,일요일,서울특별시 마포구 도화동,삼개로,중상사고,0,1,0,0,차대사람 - 횡단중,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,73세,상해없음,보행자,여,65세,중상
2.01906E+15,2019년 6월 6일 21시,목요일,서울특별시 마포구 노고산동,신촌로,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,비,교차로 - 교차로부근,승합,남,57세,상해없음,보행자,남,65세,중상
2.01911E+15,2019년 11월 7일 16시,목요일,서울특별시 마포구 신수동,독막로,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,49세,상해없음,이륜,남,65세,중상
2.0191E+15,2019년 10월 9일 23시,수요일,서울특별시 마포구 창전동,서강로9길,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,65세,경상
2.01907E+15,2019년 7월 6일 00시,토요일,서울특별시 마포구 합정동,양화로,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,49세,상해없음,승용,남,65세,경상
2.01901E+15,2019년 1월 8일 08시,화요일,서울특별시 마포구 망원동,성산로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,42세,상해없음,화물,남,65세,경상
2.01908E+15,2019년 8월 29일 14시,목요일,서울특별시 마포구 연남동,연남로,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,포장 - 기타,기타,기타 - 기타,이륜,남,38세,부상신고,승용,여,65세,상해없음
2.01907E+15,2019년 7월 26일 14시,금요일,서울특별시 마포구 성산동,성중길,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,38세,상해없음,보행자,여,65세,경상
2.01905E+15,2019년 5월 3일 16시,금요일,서울특별시 마포구 상암동,마포나루길,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,자전거,남,45세,상해없음,자전거,여,65세,중상
2.01901E+15,2019년 1월 17일 15시,목요일,서울특별시 마포구 상암동,증산로,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,여,65세,경상
