사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.02E+15,2019년 10월 23일 17시,수요일,서울특별시 강남구 대치동,삼성로,경상사고,0,0,1,0,차대차 - 추돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,43세,상해없음,승용,여,72세,경상
2.02E+15,2019년 8월 4일 18시,일요일,서울특별시 강남구 대치동,남부순환로,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,승용,여,72세,상해없음
2.02E+15,2019년 6월 1일 01시,토요일,서울특별시 강남구 신사동,압구정로,중상사고,0,1,1,1,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로안,승용,남,57세,부상신고,승용,남,72세,중상
2.02E+15,2019년 11월 15일 01시,금요일,서울특별시 강남구 논현동,논현로,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,남,39세,상해없음,승용,남,72세,경상
2.02E+15,2019년 8월 23일 06시,금요일,서울특별시 강남구 논현동,언주로,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승합,남,56세,상해없음,보행자,남,72세,경상
2.02E+15,2019년 11월 14일 09시,목요일,서울특별시 강남구 논현동,도산대로,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,44세,경상,승용,남,72세,경상
2.02E+15,2019년 10월 18일 14시,금요일,서울특별시 강남구 압구정동,논현로189길,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,41세,상해없음,승용,남,72세,경상
2.02E+15,2019년 8월 31일 01시,토요일,서울특별시 강남구 자곡동,자곡로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,72세,상해없음,승용,남,72세,상해없음
2.02E+15,2019년 12월 2일 16시,월요일,서울특별시 강남구 일원동,양재대로33길,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,67세,상해없음,보행자,여,72세,부상신고
2.02E+15,2019년 4월 8일 15시,월요일,서울특별시 강남구 도곡동,남부순환로365길,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,46세,상해없음,자전거,남,72세,경상
2.02E+15,2019년 2월 11일 17시,월요일,서울특별시 강남구 도곡동,남부순환로363길,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,26세,상해없음,보행자,여,72세,경상
2.02E+15,2019년 7월 23일 15시,화요일,서울특별시 강남구 역삼동,도곡로,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,65세,상해없음,보행자,여,73세,경상
2.02E+15,2019년 9월 18일 09시,수요일,서울특별시 강남구 역삼동,도곡로3길,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,47세,상해없음,보행자,남,73세,경상
2.02E+15,2019년 5월 19일 12시,일요일,서울특별시 강남구 역삼동,선릉로,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,포장 - 젖음/습기,비,단일로 - 기타,이륜,남,33세,상해없음,보행자,여,73세,경상
2.02E+15,2019년 2월 15일 15시,금요일,서울특별시 강남구 청담동,선릉로,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,남,73세,경상
2.02E+15,2019년 5월 15일 13시,수요일,서울특별시 강남구 삼성동,봉은사로,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,49세,상해없음,승용,남,73세,경상
2.02E+15,2019년 2월 21일 19시,목요일,서울특별시 강남구 삼성동,봉은사로86길,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,포장 - 기타,맑음,단일로 - 기타,승용,남,39세,경상,승용,남,73세,경상
2.02E+15,2019년 5월 29일 07시,수요일,서울특별시 강남구 삼성동,봉은사로,경상사고,0,0,1,0,차대차 - 추돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,58세,상해없음,승용,남,73세,경상
2.02E+15,2019년 1월 21일 12시,월요일,서울특별시 강남구 대치동,삼성로,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,57세,중상,승용,여,73세,상해없음
2.02E+15,2019년 5월 9일 13시,목요일,서울특별시 강남구 대치동,역삼로,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,기타 - 기타,승용,남,54세,상해없음,보행자,여,73세,경상
2.02E+15,2019년 5월 17일 15시,금요일,서울특별시 강남구 대치동,삼성로,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,38세,상해없음,승용,남,73세,경상
2.02E+15,2019년 11월 17일 09시,일요일,서울특별시 강남구 신사동,언주로,중상사고,0,1,0,0,차대차 - 기타,신호위반,포장 - 건조,맑음,기타 - 기타,이륜,남,46세,중상,승용,남,73세,상해없음
2.02E+15,2019년 12월 13일 15시,금요일,서울특별시 강남구 신사동,압구정로,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,66세,경상,승용,남,73세,상해없음
2.02E+15,2019년 3월 4일 14시,월요일,서울특별시 강남구 신사동,압구정로,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,26세,상해없음,보행자,남,73세,경상
2.02E+15,2019년 4월 23일 09시,화요일,서울특별시 강남구 논현동,도산대로,경상사고,0,0,2,0,차대차 - 측면충돌,차로위반,포장 - 건조,맑음,기타 - 기타,승용,여,38세,상해없음,승용,여,73세,상해없음
2.02E+15,2019년 3월 11일 08시,월요일,서울특별시 강남구 일원동,개포로124길,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,73세,경상
