사고번호,사고일시,요일,시군구,도로명,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2.01908E+15,2019년 8월 8일 09시,목요일,서울특별시 강서구 화곡동,화곡로,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 기타,맑음,교차로 - 교차로안,승용,남,62세,상해없음,보행자,남,70세,중상
2.01903E+15,2019년 3월 16일 12시,토요일,서울특별시 강서구 화곡동,화곡로58길,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,19세,경상,승용,남,70세,상해없음
2.01909E+15,2019년 9월 10일 08시,화요일,서울특별시 강서구 화곡동,월정로,중상사고,0,2,0,0,차대차 - 기타,직진우회전진행방해,포장 - 건조,맑음,교차로 - 교차로안,승용,여,32세,상해없음,이륜,남,70세,중상
2.01903E+15,2019년 3월 24일 13시,일요일,서울특별시 강서구 마곡동,공항대로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,19세,경상,승합,남,70세,상해없음
2.01904E+15,2019년 4월 9일 07시,화요일,서울특별시 강서구 마곡동,마곡중앙6로,부상신고사고,0,0,0,1,차대차 - 측면충돌,기타,포장 - 건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,승용,남,70세,부상신고
2.01908E+15,2019년 8월 2일 21시,금요일,서울특별시 강서구 방화동,양천로,중상사고,0,1,1,0,차대차 - 기타,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,51세,상해없음,승합,남,70세,상해없음
2.01909E+15,2019년 9월 6일 12시,금요일,서울특별시 강서구 방화동,개화동로,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,40세,중상,보행자,여,70세,상해없음
2.01903E+15,2019년 3월 17일 11시,일요일,서울특별시 강서구 방화동,방화대로,경상사고,0,0,2,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,이륜,남,22세,경상,승용,남,70세,경상
2.01908E+15,2019년 8월 25일 18시,일요일,서울특별시 강서구 등촌동,공항대로,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,72세,상해없음,자전거,남,69세,경상
2.01909E+15,2019년 9월 21일 18시,토요일,서울특별시 강서구 등촌동,화곡로,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,흐림,기타 - 기타,이륜,남,22세,상해없음,보행자,여,69세,경상
